state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,total_cases
Akwa Ibom,Akwa Ibom_LGA3,2024,5,331.0007712,28.88588724,0.743598477,rainy,0,71.38947514,45.47871857,19195.30159
Anambra,Anambra_LGA2,2023,12,28.59693986,26.68844373,0.370840584,harmattan,0,62.65108811,53.09601676,2095.065012
Delta,Delta_LGA3,2023,12,26.16016727,25.70423781,0.31729952,harmattan,0,82.74824749,41.31900218,4133.283837
Gombe,Gombe_LGA1,2024,6,415.7609163,27.3969276,0.82393348,rainy,0,67.61710778,32.89749974,14805.45393
Imo,Imo_LGA1,2024,5,244.7337864,29.65954854,0.593626935,rainy,0,78.79473877,47.48611549,21167.37844
Enugu,Enugu_LGA2,2022,6,248.1316699,28.63909675,0.562337996,rainy,1,72.74356188,68.9844706,7549.098623
Delta,Delta_LGA1,2023,7,374.5772625,28.80549551,0.621819423,rainy,0,87.11366084,70.04923959,21716.44573
Akwa Ibom,Akwa Ibom_LGA3,2025,4,199.8450645,29.01614877,0.474947496,rainy,0,28.98620273,66.35631453,3251.979441
Abia,Abia_LGA1,2024,7,159.3731438,26.42953654,0.572471885,rainy,0,64.8272366,66.03178598,11875.44943
Borno,Borno_LGA3,2021,4,306.8186984,28.36485439,0.593276923,rainy,0,53.78660823,44.28962268,12194.44209
Imo,Imo_LGA3,2022,11,67.84470438,27.66535395,0.437843173,dry,0,62.10474545,58.70689274,4439.02597
Ekiti,Ekiti_LGA3,2018,9,285.7172234,29.57925407,0.727978347,rainy,1,56.99138311,52.56658454,5633.321593
Gombe,Gombe_LGA2,2019,12,30.54503815,29.93810433,0.389639667,harmattan,0,47.50820824,49.10979445,1145.933739
Edo,Edo_LGA3,2019,7,277.9625994,28.46111682,0.734968416,rainy,1,51.730037,29.22945377,2345.447542
Borno,Borno_LGA3,2023,12,40.0447784,27.04443118,0.335936384,harmattan,0,84.58134067,65.44590798,5121.877312
Delta,Delta_LGA1,2018,7,425.6125027,28.55647055,0.625433595,rainy,0,75.99058666,66.07987075,37533.48701
Gombe,Gombe_LGA2,2020,8,293.7898706,27.39477857,0.578232869,rainy,1,55.64662158,34.76251426,3881.675841
Enugu,Enugu_LGA2,2020,7,379.5178875,30.31417045,0.719892149,rainy,0,44.46452857,46.41092701,3347.453558
Edo,Edo_LGA3,2023,9,292.0097436,26.95340433,0.755457572,rainy,0,38.33581836,36.88110383,1932.893744
Borno,Borno_LGA2,2023,5,352.0015368,26.20526091,0.573843879,rainy,1,59.17058083,63.50865302,11928.66667
Adamawa,Adamawa_LGA2,2021,5,297.186316,28.94165588,0.652047259,rainy,0,75.91732727,89.99826123,19551.12148
Adamawa,Adamawa_LGA2,2018,9,162.8104497,30.5081773,0.490766735,rainy,1,50.52064089,43.66684622,3209.196664
Jigawa,Jigawa_LGA2,2019,11,127.9100153,28.78292997,0.42928392,dry,0,43.79959674,39.61141208,1934.47903
Ekiti,Ekiti_LGA3,2021,10,189.3129269,28.43944616,0.62950894,rainy,1,54.65190307,42.13669901,2234.732547
Abia,Abia_LGA2,2018,9,169.9454094,29.21733439,0.617542769,rainy,0,62.66529734,20.36540522,1570.51264
Enugu,Enugu_LGA3,2022,11,51.78061364,29.63478912,0.392011188,dry,0,29.4959246,61.11811911,1017.032817
Imo,Imo_LGA1,2025,9,357.1137566,26.34157536,0.673844752,rainy,0,90.59209599,78.87584668,28064.81207
Benue,Benue_LGA3,2020,5,334.9275726,27.31940736,0.653764114,rainy,1,78.60919321,44.7977504,15344.25449
Bayelsa,Bayelsa_LGA1,2019,8,413.3671708,27.5783516,0.7317931,rainy,0,52.1588287,57.23331866,16472.32408
Edo,Edo_LGA1,2025,6,179.5418437,27.35795382,0.644777497,rainy,0,56.19811616,59.44520026,5401.718218
Delta,Delta_LGA3,2019,8,359.0128237,27.7761537,0.567167575,rainy,0,73.72134449,61.85061999,11088.56478
Delta,Delta_LGA2,2019,7,447.1823714,30.17400637,0.673685373,rainy,0,66.05744373,74.23176358,30547.28356
Jigawa,Jigawa_LGA2,2025,2,19.82056396,27.07837668,0.290801732,harmattan,0,71.59778897,51.05932284,3265.783036
Bayelsa,Bayelsa_LGA2,2022,4,301.2090209,27.53088032,0.601581571,rainy,1,88.41693971,49.68765157,9216.005133
Ekiti,Ekiti_LGA3,2018,12,16.61815073,26.90095074,0.262204556,harmattan,0,64.03518771,29.56108971,1285.307325
Benue,Benue_LGA1,2018,4,322.0395162,26.59271251,0.514194557,rainy,0,72.3905831,53.1316184,21350.25822
Jigawa,Jigawa_LGA2,2023,1,17.59738458,25.32954051,0.220232645,harmattan,0,65.7361015,43.2940532,3002.979985
Gombe,Gombe_LGA3,2018,1,29.38705261,26.54662334,0.378179147,harmattan,0,33.980727,40.09412111,433.8276135
Ekiti,Ekiti_LGA3,2020,10,326.4469076,25.74661978,0.764288285,rainy,0,69.3402144,29.9520707,8770.358767
Benue,Benue_LGA1,2023,4,371.7552669,26.80079172,0.774019171,rainy,0,53.47646964,49.97266532,16239.71973
Cross River,Cross River_LGA1,2022,4,377.5430089,29.90858184,0.730759457,rainy,1,61.12991553,71.11191431,12560.93393
Benue,Benue_LGA3,2019,9,363.8600182,26.5141619,0.66073458,rainy,0,73.31958785,42.52451658,12795.80477
Akwa Ibom,Akwa Ibom_LGA2,2020,7,199.4533421,27.66278414,0.530377079,rainy,0,82.23954703,58.51517957,8487.294634
Cross River,Cross River_LGA2,2021,7,305.9665268,28.74789338,0.666023417,rainy,1,42.67281583,58.18898291,5481.819027
Imo,Imo_LGA1,2022,8,399.1468881,28.01997212,0.759896979,rainy,0,80.70490641,45.62325245,25798.53239
Adamawa,Adamawa_LGA3,2019,5,280.5915902,27.67462078,0.73052827,rainy,1,50.57084712,35.07138827,1609.404711
Adamawa,Adamawa_LGA2,2024,9,199.8824466,29.48991904,0.567523706,rainy,1,72.80153729,37.30678681,5375.908651
Gombe,Gombe_LGA1,2021,4,242.7290271,28.89692418,0.656167557,rainy,0,60.84445997,48.17164038,11971.81665
Imo,Imo_LGA1,2019,2,23.8394632,25.12507907,0.376361309,harmattan,0,81.30076586,52.12950806,2597.642093
Abia,Abia_LGA2,2024,5,207.4509987,28.27826995,0.645373499,rainy,0,63.43293329,36.3870607,6098.568737
Kaduna,Kaduna_LGA1,2021,12,39.54736851,26.60820899,0.328453115,harmattan,0,62.23060864,60.05970349,2508.602798
Jigawa,Jigawa_LGA2,2025,9,444.4838671,27.7764348,0.751345296,rainy,0,55.05735824,53.21945322,15651.8156
Cross River,Cross River_LGA3,2021,9,453.3704722,29.06383838,0.722979358,rainy,0,44.75837606,48.22127467,15897.73837
Edo,Edo_LGA1,2025,11,59.61428479,29.80207105,0.429990366,dry,0,48.37945011,58.10990928,2275.030646
Jigawa,Jigawa_LGA1,2024,1,42.88228887,27.58110245,0.36321894,harmattan,0,72.2868216,66.97132709,3036.497288
Borno,Borno_LGA3,2022,5,292.4129671,28.64709044,0.589918129,rainy,1,53.63041015,60.53769114,6302.344209
Borno,Borno_LGA2,2018,1,44.7411022,25.58940897,0.43226284,harmattan,0,50.71237432,49.58831153,1290.799984
Anambra,Anambra_LGA1,2021,1,38.6957198,27.69135722,0.407847136,harmattan,0,61.860386,74.33569963,3640.548182
Bayelsa,Bayelsa_LGA1,2018,7,253.044235,27.02880945,0.52434235,rainy,0,81.20472516,46.80942711,13367.80304
Ekiti,Ekiti_LGA2,2019,10,360.974576,27.29404186,0.76991526,rainy,0,78.49043796,47.51440047,12757.51669
Akwa Ibom,Akwa Ibom_LGA2,2023,10,346.2749581,27.67479529,0.727643524,rainy,1,64.81323539,52.80280979,9955.646714
Borno,Borno_LGA3,2025,2,40.3608811,26.17909213,0.374348275,harmattan,0,84.18146832,24.14289899,1871.87597
Cross River,Cross River_LGA2,2022,5,452.3231917,29.01781508,0.696319497,rainy,1,55.30156442,55.12003268,10560.83451
Delta,Delta_LGA1,2020,7,363.8004592,29.62656226,0.569831802,rainy,0,89.76262027,73.80498652,53696.97822
Gombe,Gombe_LGA1,2021,11,24.23483268,28.91167483,0.337570581,dry,0,44.42009886,31.06581512,1042.768116
Bauchi,Bauchi_LGA1,2022,7,398.8690384,28.21641603,0.746722977,rainy,0,64.20390611,28.97974777,8480.043394
Adamawa,Adamawa_LGA3,2020,6,265.2232801,26.3732247,0.648457968,rainy,0,76.99112353,77.81437413,12573.18429
Delta,Delta_LGA1,2020,5,377.5846071,29.26672472,0.624034087,rainy,0,95.0,59.16125562,46831.10518
Delta,Delta_LGA3,2019,7,367.4451782,28.48443878,0.731939947,rainy,0,88.77116956,34.76431684,44173.16273
Edo,Edo_LGA2,2022,2,16.67866631,24.67112667,0.293572844,harmattan,1,65.22087792,41.12115408,817.167246
Bayelsa,Bayelsa_LGA2,2019,2,37.21522459,26.31851501,0.344277685,harmattan,0,21.74313349,54.82304492,212.6959874
Imo,Imo_LGA3,2022,4,292.189569,27.70438498,0.683846817,rainy,0,63.65420062,61.76227818,20507.9826
Borno,Borno_LGA2,2025,7,302.276778,28.90543943,0.614681224,rainy,1,78.19767481,46.00106272,12452.01429
Cross River,Cross River_LGA3,2023,11,120.0129372,29.89292122,0.50623682,dry,0,53.35439441,74.18537919,8806.228172
Enugu,Enugu_LGA2,2022,5,352.6162716,26.74316739,0.788429474,rainy,0,57.73767282,33.55140518,7168.862982
Borno,Borno_LGA1,2020,5,443.5150911,29.4686695,0.692157535,rainy,0,66.88940782,29.6327861,10485.00153
Akwa Ibom,Akwa Ibom_LGA2,2025,12,6.928551097,27.2558343,0.226680054,harmattan,0,88.38078632,39.59610304,1458.454803
Jigawa,Jigawa_LGA3,2024,1,50.59542591,25.9749409,0.350136445,harmattan,0,68.30062246,43.37571048,3531.190083
Ekiti,Ekiti_LGA3,2025,7,287.1252085,27.71045464,0.642732819,rainy,0,68.58021449,56.16480559,19022.18911
Adamawa,Adamawa_LGA2,2021,2,18.6690877,26.60322011,0.378073716,harmattan,1,58.30373411,45.49284229,715.076794
Abia,Abia_LGA2,2020,4,158.7618725,25.16111984,0.648600659,rainy,0,52.99523711,28.96666619,2031.639541
Gombe,Gombe_LGA2,2020,11,81.90783356,29.08203923,0.381761899,dry,0,32.69158761,46.84975096,1115.617489
Delta,Delta_LGA1,2021,1,28.59224948,27.06286224,0.328864857,harmattan,0,95.0,68.69501854,13619.21798
Akwa Ibom,Akwa Ibom_LGA3,2022,4,324.471222,28.71376665,0.672029785,rainy,0,45.98863131,39.7848346,3225.299036
Bauchi,Bauchi_LGA3,2022,12,40.27833607,27.1680549,0.334531019,harmattan,0,66.74612164,63.33523116,3711.790323
Bauchi,Bauchi_LGA3,2021,3,47.00432242,31.18157534,0.366782277,dry,0,70.29652224,54.53135605,3973.919386
Borno,Borno_LGA2,2021,1,47.33500997,27.23896612,0.357466423,harmattan,0,72.73762688,28.62709127,1832.163446
Bayelsa,Bayelsa_LGA2,2021,4,295.5844604,26.47039765,0.646647903,rainy,0,46.5973027,25.48037857,3627.805257
Bayelsa,Bayelsa_LGA3,2018,7,418.9910751,25.91178203,0.709068961,rainy,0,80.96033587,72.12372253,23394.87791
Benue,Benue_LGA1,2023,8,305.5978093,26.9060116,0.680492937,rainy,0,83.99495355,83.88042475,56301.27642
Jigawa,Jigawa_LGA3,2019,4,318.6098001,28.59803496,0.678227582,rainy,1,75.48849372,80.31739237,24024.58416
Adamawa,Adamawa_LGA2,2019,4,212.6700444,29.03084847,0.634793262,rainy,0,81.79086128,37.06092724,9047.565789
Cross River,Cross River_LGA1,2018,7,510.6552129,26.30620353,0.782818194,rainy,0,56.88636611,35.89871049,15143.96559
Anambra,Anambra_LGA1,2019,7,367.3448958,27.97953212,0.756635117,rainy,0,53.24582035,37.10567639,4807.574968
Kaduna,Kaduna_LGA1,2024,6,329.0262986,29.1966907,0.585977125,rainy,1,72.8232015,46.16949377,8697.110343
Ebonyi,Ebonyi_LGA1,2019,6,164.4821351,26.42802141,0.480841611,rainy,0,49.44412686,52.08184947,3033.679843
Bauchi,Bauchi_LGA3,2018,9,262.1125041,28.60555582,0.610204376,rainy,1,81.22630716,42.05480997,8999.092436
Delta,Delta_LGA2,2022,7,427.4355312,30.17437751,0.74167444,rainy,0,65.12159657,71.29714595,46544.88771
Imo,Imo_LGA3,2021,3,90.96290699,28.16400166,0.373109672,dry,0,83.63154416,50.05452746,5987.344382
Borno,Borno_LGA2,2019,7,323.6533571,26.78193636,0.632058183,rainy,0,52.11308712,33.78939413,6724.880488
Anambra,Anambra_LGA2,2019,11,45.80422414,28.9757383,0.389402846,dry,1,47.70137954,59.97709091,1732.831537
Adamawa,Adamawa_LGA2,2024,1,33.18882471,25.40182268,0.360633514,harmattan,0,91.27007776,30.19583689,1136.941392
Gombe,Gombe_LGA1,2025,4,410.5478284,28.0731156,0.811084148,rainy,0,54.53741746,70.23893779,14120.68808
Anambra,Anambra_LGA3,2019,12,15.75110819,26.76219903,0.364836745,harmattan,1,62.17509706,83.9157281,1686.668342
Benue,Benue_LGA3,2020,7,433.8446019,25.8585681,0.767007295,rainy,0,60.355134,23.4585535,12009.73209
Gombe,Gombe_LGA3,2025,7,344.5011378,30.77837165,0.697616055,rainy,1,73.70796852,57.92858034,9921.364429
Akwa Ibom,Akwa Ibom_LGA2,2019,6,287.1843478,26.18347921,0.650003688,rainy,0,76.98367113,50.84050853,8396.367139
Cross River,Cross River_LGA2,2020,6,393.6640332,29.65331873,0.582420886,rainy,0,73.71072427,65.32671898,18801.92521
Akwa Ibom,Akwa Ibom_LGA1,2023,6,290.0019363,28.55167624,0.685132663,rainy,0,71.35861142,65.94158205,11595.41058
Cross River,Cross River_LGA1,2025,5,456.1203457,28.88507575,0.716181652,rainy,0,35.11774281,39.84194959,5151.829852
Benue,Benue_LGA3,2020,10,373.2072644,28.44475657,0.660780337,rainy,0,65.56124194,82.97161425,18208.97713
Delta,Delta_LGA2,2023,1,19.56259723,25.96784579,0.317645505,harmattan,1,89.78820413,68.43084671,7411.261886
Gombe,Gombe_LGA3,2025,6,410.1636069,30.0880727,0.79863284,rainy,1,75.60124385,59.06032988,12342.69549
Edo,Edo_LGA3,2024,4,231.7627806,25.98941224,0.574292624,rainy,0,49.90690928,40.94151855,4572.68258
Edo,Edo_LGA2,2024,1,18.69555526,25.66398014,0.299409314,harmattan,0,70.21570796,66.66259241,2725.608581
Jigawa,Jigawa_LGA2,2023,3,43.39841,28.18777631,0.311482976,dry,0,51.85515035,43.90692154,3498.503795
Edo,Edo_LGA3,2018,11,87.74863125,29.55179643,0.327346837,dry,0,68.80893559,54.39856308,3699.009757
Benue,Benue_LGA2,2023,1,22.46514746,26.22360867,0.239368311,harmattan,0,53.73858675,32.11941615,1068.586545
Adamawa,Adamawa_LGA2,2018,6,173.3515127,28.05543578,0.671559419,rainy,1,48.23333063,65.8326301,3314.042871
Cross River,Cross River_LGA2,2025,11,138.8932369,30.01758016,0.416607606,dry,0,37.62993468,62.81531542,2866.546742
Enugu,Enugu_LGA2,2021,3,22.2171243,30.32081464,0.305002048,dry,0,71.08581652,55.67456583,5483.85143
Enugu,Enugu_LGA2,2019,5,197.856465,30.39987935,0.546894202,rainy,0,45.3167232,36.15059954,3369.418403
Akwa Ibom,Akwa Ibom_LGA3,2024,6,344.7743303,29.38989021,0.798288758,rainy,1,47.06676113,31.21940209,2608.937773
Adamawa,Adamawa_LGA3,2023,3,60.31873079,27.95801498,0.392319463,dry,0,50.41599575,60.62402704,2541.793738
Abia,Abia_LGA1,2025,8,281.8431808,26.1405029,0.772489969,rainy,0,61.52306218,68.96082902,15005.02835
Enugu,Enugu_LGA2,2022,2,12.62992009,23.64669294,0.356007899,harmattan,0,76.77134324,46.97822056,2318.763703
Benue,Benue_LGA3,2022,12,20.99321165,24.57970907,0.292225885,harmattan,0,70.68733116,61.39332352,4911.933217
Delta,Delta_LGA3,2020,5,345.5287823,28.85013414,0.539363663,rainy,0,73.38506672,56.92814519,31802.12785
Gombe,Gombe_LGA1,2022,3,89.94027055,29.31009133,0.471700801,dry,0,70.76202997,48.14538663,5914.012214
Ebonyi,Ebonyi_LGA1,2019,11,34.64414773,30.60876615,0.384589733,dry,0,46.98680331,26.25497973,617.7122094
Cross River,Cross River_LGA3,2020,10,328.5119879,29.25418412,0.594394551,rainy,0,64.55805376,59.39525365,20373.61532
Bayelsa,Bayelsa_LGA3,2021,9,274.3971757,26.14846952,0.663988556,rainy,0,78.23924727,78.82737204,50561.59881
Anambra,Anambra_LGA2,2025,5,333.7742795,27.56144087,0.678619971,rainy,0,55.05231487,65.66662359,9368.426328
Benue,Benue_LGA3,2021,5,316.1131835,25.78252243,0.604070368,rainy,1,39.46286094,34.88960802,4284.704534
Cross River,Cross River_LGA3,2020,11,129.8935103,28.36137486,0.433039212,dry,0,49.25241482,56.50299629,4253.817459
Enugu,Enugu_LGA3,2022,9,337.0116253,27.5862221,0.74466468,rainy,0,53.94490022,49.60629259,11347.10845
Abia,Abia_LGA3,2021,10,291.9809024,27.51217088,0.789872335,rainy,0,67.75535886,51.41406727,5418.42965
Ebonyi,Ebonyi_LGA3,2020,2,10.82651513,25.00159946,0.40644853,harmattan,0,64.69441945,29.61290778,430.8686968
Ekiti,Ekiti_LGA1,2020,9,300.5216288,24.0912017,0.681204849,rainy,0,41.37688587,68.52400931,5757.3711
Anambra,Anambra_LGA3,2024,6,248.6331763,30.74190899,0.57777111,rainy,0,81.42851964,51.64401778,16016.32527
Benue,Benue_LGA1,2024,6,340.9863995,28.86708299,0.673402937,rainy,0,65.79085613,80.23132453,40005.17413
Gombe,Gombe_LGA3,2025,10,286.4075729,29.21840771,0.61737091,rainy,0,64.24744156,62.88636275,15143.90391
Abia,Abia_LGA2,2023,8,223.738148,27.08874709,0.644444166,rainy,0,81.46771575,62.55719366,19394.16167
Ekiti,Ekiti_LGA1,2021,1,30.33145786,26.21556182,0.366619112,harmattan,0,64.77855258,26.50294641,773.5484959
Jigawa,Jigawa_LGA2,2018,6,322.0884266,29.12187307,0.664948766,rainy,0,76.02841968,40.98946479,16389.20588
Jigawa,Jigawa_LGA1,2019,11,40.72793654,28.57045888,0.297675432,dry,0,46.21374225,40.13236917,1133.200042
Edo,Edo_LGA3,2025,10,332.188957,29.30666211,0.804344069,rainy,0,55.5442148,49.57964559,8928.490141
Edo,Edo_LGA1,2020,8,248.9693747,26.38326302,0.693385509,rainy,0,72.3054808,58.67974386,9221.367368
Ekiti,Ekiti_LGA2,2024,11,36.17806677,30.53019161,0.362612832,dry,0,55.044159,50.13828892,1762.458379
Enugu,Enugu_LGA3,2018,4,386.034968,30.49044966,0.699054762,rainy,0,51.89982241,62.31855163,18449.02586
Benue,Benue_LGA1,2024,12,28.80896073,25.2955654,0.346329131,harmattan,1,81.08297754,31.93752692,1234.774789
Ekiti,Ekiti_LGA3,2018,2,10.76010013,28.13012,0.296712727,harmattan,0,57.33676521,65.95415485,1296.626963
Gombe,Gombe_LGA1,2019,6,401.9093948,30.73181249,0.823929785,rainy,0,56.75679093,66.98207417,21164.79905
Bauchi,Bauchi_LGA3,2025,1,26.62262028,26.61053917,0.389786551,harmattan,0,48.02224856,48.4482436,706.0222897
Ekiti,Ekiti_LGA2,2023,2,31.08295075,26.01472156,0.340572239,harmattan,0,49.15710019,41.10211512,642.4227545
Ebonyi,Ebonyi_LGA3,2022,12,19.83706558,26.15174025,0.34399433,harmattan,0,71.33581514,61.39525218,1471.492206
Edo,Edo_LGA3,2021,1,17.42385363,26.86280336,0.352661269,harmattan,1,82.53251588,43.19673717,1196.292188
Imo,Imo_LGA2,2021,9,261.2013692,25.97853964,0.595154581,rainy,0,52.44042875,41.03774622,5259.537666
Jigawa,Jigawa_LGA1,2021,6,364.3905562,28.55269072,0.663644388,rainy,0,55.37141716,25.06473629,6358.277299
Delta,Delta_LGA3,2021,1,24.98952633,26.0403967,0.139015936,harmattan,0,71.30779801,44.87454409,4446.228863
Bayelsa,Bayelsa_LGA1,2019,1,31.81827475,25.61355174,0.342843224,harmattan,1,36.33594969,62.35179076,738.2911812
Akwa Ibom,Akwa Ibom_LGA1,2019,6,291.038323,26.84849201,0.704436365,rainy,0,50.1598241,47.96530653,6727.80439
Abia,Abia_LGA1,2021,6,266.1247799,27.3290509,0.760564394,rainy,0,47.49154951,26.12204647,1223.300568
Adamawa,Adamawa_LGA3,2024,9,320.5468525,28.12908404,0.770153127,rainy,1,65.87720829,71.58444075,9166.551653
Edo,Edo_LGA2,2018,10,242.030313,27.50645524,0.637793628,rainy,0,48.36397709,42.42163891,5841.624509
Edo,Edo_LGA1,2024,5,313.8182813,28.87526354,0.807060725,rainy,1,71.06085506,38.02520406,3909.860689
Abia,Abia_LGA3,2022,4,222.0630149,26.7502101,0.640000597,rainy,0,49.18327254,39.93780506,3595.805021
Bauchi,Bauchi_LGA2,2025,8,322.224006,31.83614601,0.701637381,rainy,1,46.76702594,57.65460433,3616.633239
Delta,Delta_LGA2,2025,9,303.9887776,30.12688056,0.591182225,rainy,0,79.46201496,85.5981206,46265.20165
Edo,Edo_LGA1,2019,8,325.891539,27.50305795,0.745437578,rainy,0,49.74319979,57.65927823,7302.039116
Enugu,Enugu_LGA1,2022,8,289.5179353,27.72847753,0.725646721,rainy,0,77.06984172,53.42202433,13244.02563
Bayelsa,Bayelsa_LGA1,2018,3,43.65126952,28.37882894,0.307876015,dry,0,77.97352046,47.62592513,4150.821736
Abia,Abia_LGA3,2023,10,286.7311751,29.00054752,0.881435556,rainy,1,85.8558049,73.63637674,10213.49626
Delta,Delta_LGA2,2024,5,468.78027,26.4782243,0.692765674,rainy,0,82.39700733,77.43407063,35602.15626
Bayelsa,Bayelsa_LGA3,2022,10,401.0584153,25.81000347,0.715577957,rainy,0,45.05646046,36.67489567,8968.031078
Bayelsa,Bayelsa_LGA3,2025,10,408.3724013,29.15301747,0.715556103,rainy,0,66.6449368,52.31566785,20525.16618
Jigawa,Jigawa_LGA2,2025,5,354.7013922,26.3243104,0.680757079,rainy,0,85.98893413,28.75903757,23805.30972
Akwa Ibom,Akwa Ibom_LGA3,2023,7,234.5689927,28.9293439,0.674583224,rainy,0,48.19852304,82.37578851,6831.693778
Benue,Benue_LGA2,2021,7,474.3909539,27.14376559,0.777312824,rainy,0,50.75659462,49.31505479,22658.26359
Cross River,Cross River_LGA3,2018,1,44.61219639,27.70034164,0.356409271,harmattan,1,69.72597788,48.39310679,2206.938632
Benue,Benue_LGA3,2025,7,449.9296978,26.94293277,0.774497401,rainy,0,76.19445403,39.37500454,25690.36575
Adamawa,Adamawa_LGA1,2022,5,221.6089218,27.07393233,0.639429099,rainy,1,54.82644106,90.0,3899.788958
Ebonyi,Ebonyi_LGA2,2019,1,22.55444376,25.71023087,0.288824312,harmattan,1,95.0,50.74741891,1414.133103
Bayelsa,Bayelsa_LGA2,2023,6,411.7210349,26.07913166,0.698943839,rainy,1,56.20349536,73.52180977,6911.392239
Enugu,Enugu_LGA2,2020,12,23.25026335,27.51513378,0.26028203,harmattan,0,47.78541828,31.20301306,795.9885243
Jigawa,Jigawa_LGA1,2025,3,62.19520234,27.60717294,0.344842924,dry,0,50.11056683,49.46961301,2801.70467
Adamawa,Adamawa_LGA3,2018,1,8.439451148,26.56717494,0.350029529,harmattan,0,67.58306752,17.32367127,741.3024237
Delta,Delta_LGA3,2021,6,541.5848829,30.18133456,0.826722056,rainy,0,84.66854207,57.50560682,72146.10688
Imo,Imo_LGA1,2018,10,324.3950437,26.9932664,0.682578933,rainy,0,67.33613992,44.49013282,8413.514691
Ekiti,Ekiti_LGA1,2025,1,36.54376876,28.22602299,0.383102653,harmattan,1,82.89565565,44.63632965,1719.862862
Jigawa,Jigawa_LGA1,2020,7,481.3360812,25.6762359,0.803181955,rainy,0,67.76608696,73.11657295,34555.2511
Ebonyi,Ebonyi_LGA2,2023,11,36.2464538,28.72513461,0.372548091,dry,1,70.98432393,45.25643986,1176.780849
Enugu,Enugu_LGA3,2022,7,260.3264221,29.13956479,0.633684518,rainy,0,71.85377686,41.07243472,9554.435079
Benue,Benue_LGA1,2021,3,47.40480452,30.05018663,0.323416264,dry,0,66.15212447,40.96112889,3074.022919
Imo,Imo_LGA2,2022,10,261.7943326,28.80379745,0.619607252,rainy,0,47.17296455,64.54706197,12729.48483
Cross River,Cross River_LGA2,2022,6,448.6729799,29.22253063,0.735964902,rainy,1,58.95277389,42.32730619,10934.80716
Delta,Delta_LGA3,2025,10,534.9917431,29.62002978,0.804332354,rainy,1,95.0,90.0,61972.57341
Enugu,Enugu_LGA1,2023,12,30.45763718,26.96615727,0.324507975,harmattan,1,65.10471666,45.31453191,780.2183681
Enugu,Enugu_LGA3,2024,9,211.5726698,29.49503253,0.631728465,rainy,1,90.72639789,54.72629041,8710.120031
Jigawa,Jigawa_LGA1,2023,10,287.058634,27.23083569,0.542313281,rainy,1,87.38216465,56.29169559,10512.48966
Ekiti,Ekiti_LGA3,2020,8,280.7787971,28.24378699,0.674411602,rainy,0,68.92006994,50.48791021,14554.96657
Bauchi,Bauchi_LGA2,2019,12,17.06476672,29.62975346,0.390773898,harmattan,0,61.18421892,30.98271729,1274.247324
Ebonyi,Ebonyi_LGA3,2018,6,224.0924404,27.60833465,0.641184541,rainy,1,44.75397043,79.6378773,3122.699184
