record_id,state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,source,total_cases,symptomatic_cases,asymptomatic_cases,cases_under5,cases_5to15,cases_15plus,suspected_cases,tested_cases,positive_cases,rd_t_positive,microscopy_positive,pcr_positive,predicted_cases_lower_ci,predicted_cases_upper_ci
3266,Gombe,Gombe_LGA3,2024,1,27.71754427,27.15214887,0.3638313,harmattan,1,74.43705493,44.15582293,survey,904.8338423,1059.885593,641.5255142,913.4401691,1677.480738,2579.838087,4905.243478,3079.16857,3008.631462,1805.178877,902.5894385,300.8631462,542.9003054,1266.767379
3267,Delta,Delta_LGA2,2020,9,483.212181,27.62634609,0.649927406,rainy,1,95,43.6704092,routine,21777.27046,15802.85386,8506.310926,11650.93301,17847.76889,31869.8388,55343.89752,46640.09093,47792.41507,28675.44904,14337.72452,4779.241507,13066.36228,30488.17864
3268,Imo,Imo_LGA2,2020,8,435.117705,26.88645803,0.790977219,rainy,0,61.76073651,82.53848657,routine,26503.52322,32752.31431,12153.74111,19751.12883,29295.79589,36455.20765,68754.55227,42245.39734,48240.8211,28944.49266,14472.24633,4824.08211,15902.11393,37104.9325
3269,Anambra,Anambra_LGA3,2022,6,369.4972833,29.21251304,0.830888971,rainy,0,38.39493791,41.45806411,survey,4158.423238,7158.813546,4062.82173,12171.56638,23695.15982,35244.5967,53417.84893,21842.51862,26607.86034,15964.71621,7982.358103,2660.786034,2495.053943,5821.792534
3270,Enugu,Enugu_LGA3,2020,1,7.363537447,26.45749477,0.444810881,harmattan,1,63.28354039,54.59237416,routine,1108.948741,1231.143638,566.6252145,953.8063631,1864.951072,2368.495334,4194.219889,2626.141761,2983.252779,1789.951667,894.9758336,298.3252779,665.3692444,1552.528237
3271,Akwa Ibom,Akwa Ibom_LGA1,2019,4,325.329341,28.33800288,0.762015943,rainy,0,59.16746612,60.86497754,routine,13388.59904,11956.86229,7018.021125,10016.97328,16334.55352,27103.23187,34767.66272,25302.26098,35362.74151,21217.64491,10608.82245,3536.274151,8033.159424,18744.03866
3272,Bayelsa,Bayelsa_LGA3,2023,4,395.1490797,27.72354467,0.726687619,rainy,0,70.33515107,45.83274103,sentinel,18464.65417,20091.9628,8877.681033,20653.50732,26083.29932,41994.15198,65641.07104,49927.24304,61711.61983,37026.9719,18513.48595,6171.161983,11078.7925,25850.51584
3273,Edo,Edo_LGA3,2025,7,272.983982,29.44272513,0.777939836,rainy,0,60.20119817,41.4749941,survey,8392.843552,12655.67919,3906.422997,12930.67272,17313.43653,34948.86931,54155.21535,31397.56337,34767.17956,20860.30774,10430.15387,3476.717956,5035.706131,11749.98097
3274,Ebonyi,Ebonyi_LGA1,2022,9,196.8086176,25.19502235,0.644222601,rainy,1,68.38717287,62.83242283,survey,5039.519749,4882.477536,2424.436547,3766.683504,4589.745,8397.853265,10978.02755,9166.223709,12720.55141,7632.330846,3816.165423,1272.055141,3023.711849,7055.327648
3275,Gombe,Gombe_LGA2,2024,5,384.2057185,28.55898999,0.618249954,rainy,0,58.08896962,60.74338719,survey,15488.28896,22449.34081,10446.2403,20158.59222,25854.56127,41444.69563,79716.65043,40642.69072,41231.39074,24738.83444,12369.41722,4123.139074,9292.973376,21683.60454
3276,Edo,Edo_LGA3,2022,4,254.954165,28.33240908,0.630015518,rainy,0,30.97605411,44.72867648,sentinel,1884.307886,3790.889452,1826.277541,10102.1784,13751.56763,18330.96481,29779.00684,10453.72709,13510.76562,8106.459373,4053.229686,1351.076562,1130.584732,2638.03104
3277,Bayelsa,Bayelsa_LGA2,2021,5,408.3504713,28.33196814,0.783517362,rainy,0,83.87559651,54.28456856,routine,36151.20225,37643.64583,18348.31752,24159.61331,37576.70071,64946.15561,123803.7451,85004.54167,80773.82485,48464.29491,24232.14746,8077.382485,21690.72135,50611.68315
3278,Enugu,Enugu_LGA3,2019,7,355.9932717,30.08482843,0.770865637,rainy,0,67.5743072,75.82148958,survey,23593.6933,24870.12404,11669.242,11441.2528,19040.02362,40357.1051,54884.28795,38294.83644,45298.8399,27179.30394,13589.65197,4529.88399,14156.21598,33031.17062
3279,Abia,Abia_LGA3,2019,10,174.8230984,27.56715785,0.649186183,rainy,0,29.98873654,13.34000953,survey,335.3020501,693.3863136,349.9633612,4851.210432,9215.33308,12873.05157,19042.59954,6463.075356,8342.475289,5005.485174,2502.742587,834.2475289,201.18123,469.4228701
3280,Akwa Ibom,Akwa Ibom_LGA3,2018,11,63.95678166,30.76063896,0.409804427,dry,0,78.83437425,31.29225276,routine,2326.626027,2331.68352,1270.651752,2649.113273,5319.730572,7343.960862,13762.33822,9657.403016,9927.948331,5956.768999,2978.384499,992.7948331,1395.975616,3257.276438
3281,Bauchi,Bauchi_LGA3,2023,12,40.37150554,26.14364143,0.445610185,harmattan,0,90.03089336,46.57777476,sentinel,3194.740167,3065.447801,1280.855448,2454.847544,3025.775574,5846.846046,10472.58789,8158.577347,8166.886254,4900.131752,2450.065876,816.6886254,1916.8441,4472.636234
3282,Enugu,Enugu_LGA1,2019,4,232.2666782,29.12295499,0.634255708,rainy,0,55.21274322,63.94783313,routine,7065.794037,9166.896064,5354.734416,9964.043368,12310.34128,20882.74059,37701.08033,19062.58619,20128.28238,12076.96943,6038.484713,2012.828238,4239.476422,9892.111652
3283,Borno,Borno_LGA1,2020,4,336.0198808,29.36997314,0.702278194,rainy,0,70.56613682,70.50745282,routine,37596.63134,32871.97047,14159.71584,23733.07897,26520.00634,48746.91363,73272.83601,55888.37976,69048.40017,41429.0401,20714.52005,6904.840017,22557.9788,52635.28387
3284,Delta,Delta_LGA3,2023,5,516.7746622,27.64447451,0.724759959,rainy,0,61.74357487,71.19258524,sentinel,31417.8739,32885.57964,18026.33756,19159.98303,34754.10089,58355.10499,84479.75132,55455.20857,67443.77516,40466.2651,20233.13255,6744.377516,18850.72434,43985.02346
3285,Imo,Imo_LGA3,2020,2,36.0504258,23.6334384,0.415172595,harmattan,0,54.42805112,74.37619921,survey,2142.568984,3615.66048,1547.174184,2952.276438,3468.133022,5975.447646,11216.45429,5397.458755,5513.395791,3308.037474,1654.018737,551.3395791,1285.54139,2999.596577
3286,Ekiti,Ekiti_LGA1,2022,2,18.47270138,24.1005598,0.362112337,harmattan,0,63.8493934,64.35141577,routine,3290.58895,4206.634034,2062.789011,2497.557206,5038.374679,6780.103679,11463.43801,7312.561493,8383.804257,5030.282554,2515.141277,838.3804257,1974.35337,4606.824531
3287,Enugu,Enugu_LGA1,2023,10,287.6324149,29.50956866,0.657319029,rainy,0,81.78697215,51.11367417,survey,19719.56123,20628.851,8791.467137,13369.94358,18754.19165,40122.62592,62966.04738,47270.75074,50023.39016,30014.0341,15007.01705,5002.339016,11831.73674,27607.38572
3288,Bayelsa,Bayelsa_LGA2,2020,8,379.9411426,25.50668843,0.667814295,rainy,0,46.64254679,64.3738251,survey,14528.23178,22877.58393,7576.734955,16590.25017,32222.9975,47642.72596,66587.12887,35991.6181,47518.0786,28510.84716,14255.42358,4751.80786,8716.939069,20339.52449
3289,Abia,Abia_LGA2,2023,10,257.9358748,27.18153808,0.814332555,rainy,1,76.87131638,16.33474933,survey,3686.130428,3319.679669,1086.794817,7137.636182,12812.00483,15784.75364,25365.0832,21975.59965,28253.11086,16951.86652,8475.933259,2825.311086,2211.678257,5160.582599
3290,Jigawa,Jigawa_LGA2,2018,11,53.07236459,27.99864136,0.352248704,dry,0,31.87735327,41.56997318,survey,747.0672473,1617.297156,680.8093863,3107.953892,4656.116629,9599.302007,11981.11089,4427.98688,5848.614233,3509.16854,1754.58427,584.8614233,448.2403484,1045.894146
3291,Gombe,Gombe_LGA3,2022,1,33.58999138,27.4188215,0.317383087,harmattan,1,49.61464356,62.90783177,survey,479.3938159,787.2012881,332.1747145,574.5883094,1053.128788,1832.8406,2889.687156,1373.554693,1513.481961,908.0891767,454.0445883,151.3481961,287.6362896,671.1513423
3292,Kaduna,Kaduna_LGA1,2020,7,399.0056735,28.67344161,0.698242202,rainy,1,36.40251768,66.08262601,routine,7731.389369,11736.49384,6060.583117,16614.14898,20641.82916,41218.42327,50867.91144,22853.32628,32043.95403,19226.37242,9613.186209,3204.395403,4638.833621,10823.94512
3293,Bauchi,Bauchi_LGA2,2025,12,33.86493888,27.00280916,0.314229069,harmattan,0,72.99900451,33.11416438,routine,1624.642797,1878.702984,550.745563,2297.597357,3035.868295,5726.871402,9393.493927,6459.148756,7004.162052,4202.497231,2101.248616,700.4162052,974.785678,2274.499915
3294,Benue,Benue_LGA3,2025,10,401.0382022,30.93801236,0.738391112,rainy,0,73.19985804,79.59777916,survey,48305.50476,44904.52684,14670.70865,19159.51396,26779.44657,64415.98807,84549.12241,64623.73257,77260.17684,46356.10611,23178.05305,7726.017684,28983.30286,67627.70667
3295,Abia,Abia_LGA3,2024,10,206.0546425,27.72003968,0.616335174,rainy,0,61.90768597,29.81715732,routine,2414.637606,2693.908927,1490.583223,5243.90744,6437.608088,11936.74304,18532.88059,11697.21388,13670.83697,8202.502183,4101.251091,1367.083697,1448.782564,3380.492649
3296,Abia,Abia_LGA1,2023,12,33.01740317,25.45022159,0.364440289,harmattan,0,79.79313159,44.79112451,routine,2470.573949,1897.825209,1007.851412,1756.520334,2650.083428,4181.014683,6573.881936,5481.863749,6559.059338,3935.435603,1967.717801,655.9059338,1482.344369,3458.803529
3297,Enugu,Enugu_LGA2,2021,12,35.34124807,26.938191,0.255883254,harmattan,0,74.17979817,65.20379728,survey,3926.095891,2922.400365,1514.381039,1847.010296,2765.727484,5342.134304,6908.174476,5907.603216,7760.784457,4656.470674,2328.235337,776.0784457,2355.657534,5496.534247
3298,Anambra,Anambra_LGA3,2020,8,377.9043761,30.46478133,0.797226051,rainy,0,75.23578149,64.82837175,survey,15020.41843,16357.99178,7310.322482,9642.466742,16195.76992,22123.36486,43987.96302,28867.42858,29115.43359,17469.26015,8734.630076,2911.543359,9012.251058,21028.5858
3299,Adamawa,Adamawa_LGA2,2018,11,66.75679121,32.72583175,0.450199172,dry,0,56.69553682,38.42008562,routine,1309.016753,1445.282418,1116.447823,2273.330927,4094.407779,5460.667284,10550.15358,5364.942619,5554.909086,3332.945451,1666.472726,555.4909086,785.4100516,1832.623454
3300,Akwa Ibom,Akwa Ibom_LGA1,2018,8,250.6292434,28.95408749,0.687209722,rainy,0,65.15798076,31.40281287,survey,5419.733151,6426.191327,2428.313468,8205.207517,15186.91615,19611.06182,35718.20737,22416.00586,24824.43942,14894.66365,7447.331826,2482.443942,3251.83989,7587.626411
3301,Bauchi,Bauchi_LGA3,2019,12,11.99268582,26.78886286,0.291788812,harmattan,0,81.31660844,42.973503,routine,1985.44671,1645.31934,1010.484838,1521.282684,2656.944234,3248.396314,6313.614819,4831.262507,5234.043496,3140.426097,1570.213049,523.4043496,1191.268026,2779.625393
3302,Kaduna,Kaduna_LGA1,2025,8,325.1182982,26.4600933,0.617359844,rainy,0,55.46683733,72.94838723,routine,15769.62693,18487.51007,11246.63818,12593.51634,17690.39777,40318.52981,46540.74706,31328.75418,43227.17823,25936.30694,12968.15347,4322.717823,9461.776155,22077.4777
3303,Gombe,Gombe_LGA1,2022,9,339.2526507,29.7616317,0.750953623,rainy,1,25.84879466,51.26113009,survey,2539.425164,4475.180021,2229.051285,10854.97005,13447.30977,27882.71263,28385.15011,10791.35323,17907.83091,10744.69855,5372.349274,1790.783091,1523.655099,3555.19523
3304,Cross River,Cross River_LGA3,2022,5,474.162832,27.15666206,0.749355396,rainy,0,75.45622234,65.02904581,routine,32720.43754,35477.33292,16850.93966,23029.87147,26077.94585,56879.52621,86895.90956,63979.23647,71729.8751,43037.92506,21518.96253,7172.98751,19632.26252,45808.61255
3305,Anambra,Anambra_LGA2,2022,6,187.2347999,28.83731797,0.495714997,rainy,0,60.88574618,42.4757718,survey,6050.999594,6584.096785,3041.053218,6860.54783,11653.2664,20030.55065,30923.47951,18774.41933,21485.5525,12891.3315,6445.66575,2148.55525,3630.599757,8471.399432
3306,Kaduna,Kaduna_LGA1,2018,2,24.59297954,25.68059528,0.338062299,harmattan,0,86.2645,43.51319346,survey,2753.937435,2248.877627,1346.24755,2150.113449,2742.91911,4905.977761,8994.511927,6762.453805,6815.306634,4089.18398,2044.59199,681.5306634,1652.362461,3855.51241
3307,Ebonyi,Ebonyi_LGA2,2020,4,186.4404341,26.45920505,0.588817282,rainy,0,51.60797616,63.11954839,routine,6403.612206,9233.007604,3224.158865,7004.126744,10288.20897,18688.9026,22886.91443,14855.35111,21209.79254,12725.87552,6362.937761,2120.979254,3842.167323,8965.057088
3308,Jigawa,Jigawa_LGA2,2025,1,24.34109939,25.85842914,0.265206394,harmattan,0,75.58586182,44.56583608,routine,5449.490795,5606.960566,2689.587134,4635.160292,8445.520081,10983.14413,19096.08489,14551.07931,16825.78596,10095.47158,5047.735789,1682.578596,3269.694477,7629.287114
3309,Imo,Imo_LGA1,2025,4,232.8487141,28.42128313,0.602514295,rainy,1,85.73276342,35.11393812,routine,6043.936719,6088.560474,3491.315223,5927.068057,9425.116324,16367.42343,30812.71101,21755.27706,20789.4803,12473.68818,6236.84409,2078.94803,3626.362031,8461.511407
3310,Ekiti,Ekiti_LGA1,2024,5,348.6601312,27.50627438,0.72016375,rainy,0,86.97310667,34.12779645,sentinel,12288.83627,13584.56235,7510.754614,11804.75442,21328.8192,36271.17807,69255.99705,48290.77498,45000.66021,27000.39612,13500.19806,4500.066021,7373.301764,17204.37078
3311,Benue,Benue_LGA1,2020,12,38.79429434,26.27540139,0.412618594,harmattan,0,80.9196614,28.34341942,routine,1808.669618,1268.576261,654.5315588,1560.926474,2772.317642,4867.343911,6448.586083,5956.067743,7750.521669,4650.313001,2325.156501,775.0521669,1085.201771,2532.137465
3312,Benue,Benue_LGA2,2022,4,404.8822621,28.03124235,0.731736094,rainy,0,58.20441354,39.69167075,survey,5814.920304,8111.277081,4536.172859,10477.50013,17298.89134,24063.39876,44475.15663,24138.43671,25926.2054,15555.72324,7777.861621,2592.62054,3488.952183,8140.888426
3313,Bauchi,Bauchi_LGA2,2018,12,13.37782622,25.22950812,0.341983161,harmattan,0,70.58651488,44.91327264,sentinel,1918.153876,1716.847835,930.9197764,1832.55863,2107.184986,4135.448089,5429.770528,4559.997115,6173.642951,3704.185771,1852.092885,617.3642951,1150.892326,2685.415427
3314,Imo,Imo_LGA3,2019,7,356.6450728,26.3194626,0.684528278,rainy,0,76.24317397,48.70854182,routine,31754.51928,32010.6672,16767.78448,20240.74443,31083.82454,72386.93698,107479.816,75457.26297,80089.442,48053.6652,24026.8326,8008.9442,19052.71157,44456.32699
3315,Borno,Borno_LGA3,2021,10,458.7001848,28.47904182,0.648709412,rainy,0,33.21543646,35.27774524,routine,8309.296812,15063.66279,5683.882453,32160.55413,40244.50558,93223.73373,95763.64761,44011.46132,68865.41819,41319.25091,20659.62546,6886.541819,4985.578087,11633.01554
3316,Delta,Delta_LGA2,2025,10,342.0672396,30.69523419,0.587781517,rainy,0,85.37871001,89.12476822,survey,57819.77392,36676.05618,26010.3876,17301.60103,29418.67347,39709.35838,61665.63655,59034.00451,75526.8641,45316.11846,22658.05923,7552.68641,34691.86435,80947.68349
3317,Ekiti,Ekiti_LGA2,2021,5,330.1866716,26.72294844,0.743722525,rainy,0,53.44047009,28.86874861,routine,4217.990297,6360.312177,1645.522924,10776.35191,14197.74136,27858.64883,38212.23609,22587.25259,28524.84241,17114.90545,8557.452723,2852.484241,2530.794178,5905.186416
3318,Adamawa,Adamawa_LGA3,2021,11,46.27483854,29.04465765,0.296463497,dry,1,49.65715766,46.17091491,routine,571.1747156,1217.90039,329.0456256,1455.887007,1790.186768,3129.223279,5480.934047,2532.633047,2714.89168,1628.935008,814.4675041,271.489168,342.7048294,799.6446019
3319,Gombe,Gombe_LGA3,2021,4,279.598907,26.85808878,0.653917959,rainy,0,94.30867486,46.42870396,survey,24176.15741,24015.95223,10393.75225,14624.23086,21860.94648,44689.75993,76713.94661,61244.00613,60055.34246,36033.20548,18016.60274,6005.534246,14505.69444,33846.62037
3320,Ebonyi,Ebonyi_LGA1,2023,7,279.1587893,25.97686293,0.698126948,rainy,0,75.31386069,55.85476363,routine,10415.33581,11088.19678,7218.734822,7495.177315,12010.37489,25811.78047,42809.75499,27304.18624,26784.3193,16070.59158,8035.29579,2678.43193,6249.201488,14581.47014
3321,Adamawa,Adamawa_LGA1,2025,6,188.4334622,27.69430067,0.642818152,rainy,1,76.75652703,49.42451348,routine,5892.664192,5047.351645,1650.642313,4093.077122,4725.099011,9702.89044,13510.15543,11372.90198,14246.63693,8547.98216,4273.99108,1424.663693,3535.598515,8249.729869
3322,Bayelsa,Bayelsa_LGA2,2019,12,28.12963054,25.5328705,0.377273182,harmattan,0,68.92562159,47.30809228,survey,2975.897098,2656.515297,1435.828766,2062.97239,4288.064682,6325.795371,9001.178943,6990.068448,8984.101745,5390.461047,2695.230523,898.4101745,1785.538259,4166.255937
3323,Enugu,Enugu_LGA1,2024,5,259.0062814,27.48823799,0.62737796,rainy,0,72.19532426,53.4852932,sentinel,14220.02137,11801.83867,4288.40937,8508.258343,12676.45287,23792.65183,31319.39144,25977.24247,34014.48366,20408.6902,10204.3451,3401.448366,8532.012823,19908.02992
3324,Benue,Benue_LGA3,2021,8,411.3268163,28.8029526,0.711757261,rainy,0,54.31994457,32.34338953,survey,7548.039572,11852.25483,5156.258128,18323.75251,31261.98413,41902.79943,79908.491,39757.21766,41986.69131,25192.01479,12596.00739,4198.669131,4528.823743,10567.2554
3325,Jigawa,Jigawa_LGA2,2020,5,362.539058,25.31088455,0.60191457,rainy,1,88.61945549,40.60641862,routine,8700.226321,6555.01132,3382.136279,5395.560005,8401.551164,13066.73604,20469.31359,19045.2761,22888.31956,13732.99174,6866.495868,2288.831956,5220.135793,12180.31685
3326,Adamawa,Adamawa_LGA1,2023,1,26.55465211,25.62155876,0.289709513,harmattan,0,62.40942198,58.51609742,survey,1934.247079,2579.706288,876.7509464,1912.642432,2316.101485,5396.108228,8499.812626,4805.451672,5022.435317,3013.46119,1506.730595,502.2435317,1160.548247,2707.94591
3327,Cross River,Cross River_LGA2,2020,11,38.40045917,29.07223825,0.330356323,dry,0,51.11873439,35.82824801,routine,1581.344368,1621.914136,985.2820636,2460.907266,3718.758803,8048.633534,8907.76597,5818.661346,8434.985627,5060.991376,2530.495688,843.4985627,948.8066208,2213.882115
3328,Borno,Borno_LGA3,2021,3,98.0529365,30.25043024,0.428873602,dry,0,72.51536225,34.04375709,survey,6265.683882,4898.663796,3240.5094,6621.570479,10714.95781,15363.82886,22395.90522,18970.22595,25235.91566,15141.5494,7570.774699,2523.591566,3759.410329,8771.957434
3329,Gombe,Gombe_LGA2,2021,3,33.09822498,31.10327328,0.371355445,dry,0,66.28566883,70.85475567,sentinel,5091.468607,6108.556584,2065.146549,4058.39845,4804.192022,8335.497713,14354.85606,9119.894223,10053.0311,6031.818659,3015.90933,1005.30311,3054.881164,7128.05605
3330,Bayelsa,Bayelsa_LGA3,2024,6,253.2687805,28.43744888,0.586930432,rainy,1,73.87879628,58.94604492,routine,7866.601167,8348.457656,5037.840698,5993.612198,9993.100574,12889.83364,27623.52084,17066.91592,16545.7591,9927.455462,4963.727731,1654.57591,4719.9607,11013.24163
3331,Anambra,Anambra_LGA2,2025,7,314.5422339,28.65801967,0.754597955,rainy,0,33.42993172,68.01596391,sentinel,3520.08108,9393.655,3699.735403,9916.599974,13860.09755,33161.76575,46401.56802,15227.59152,17170.02476,10302.01486,5151.007428,1717.002476,2112.048648,4928.113512
3332,Akwa Ibom,Akwa Ibom_LGA1,2019,3,82.02948773,31.93221035,0.286871472,dry,1,23.99826573,56.25096455,survey,492.5557905,1294.24608,704.2852978,3507.280774,4101.737539,7628.789824,10446.8596,2925.447751,3887.871964,2332.723178,1166.361589,388.7871964,295.5334743,689.5781067
3333,Adamawa,Adamawa_LGA3,2021,4,296.4625236,27.1978972,0.731714205,rainy,0,63.91596072,39.57055354,routine,7556.465063,9913.006691,4995.835364,11958.3628,19286.6825,26941.84661,51815.24138,29752.56878,30852.89999,18511.73999,9255.869997,3085.289999,4533.879038,10579.05109
3334,Jigawa,Jigawa_LGA2,2022,1,27.42123872,23.65355839,0.245227048,harmattan,0,69.97350477,32.84620743,survey,1943.459547,1640.307608,1064.708571,2114.607577,3846.395543,6139.039974,9664.684073,6773.459385,7784.244268,4670.546561,2335.27328,778.4244268,1166.075728,2720.843366
3335,Gombe,Gombe_LGA3,2025,1,42.24420608,27.63025401,0.335823341,harmattan,0,53.20286974,58.02777633,routine,1766.045705,2435.00015,740.0294619,1816.164887,3199.896842,4648.953033,6924.930687,4113.652171,5241.800936,3145.080562,1572.540281,524.1800936,1059.627423,2472.463987
3336,Cross River,Cross River_LGA2,2024,6,359.640156,29.78529547,0.623689204,rainy,1,83.12586844,68.05932648,routine,15576.17363,13864.99994,9230.473838,7267.396052,13226.9505,23499.72819,38886.73452,29256.36535,30551.3933,18330.83598,9165.41799,3055.13933,9345.704175,21806.64308
